,x_anno,target,y_ls,ratio,maj_vote
4827,9077,onbeschaafd,[0],0.0,0
4828,9077,page,[0],0.0,0
4829,9077,primitief,[0],0.0,0
4830,9121,achtergrond,"[0, 0, 0]",0.0,0
4831,9121,aziatisch,"[0, 1]",0.5,0
4832,9121,barbaren,"[0, 0]",0.0,0
4833,9121,bediende,[0],0.0,0
4834,9121,dwerg,[0],0.0,0
4835,9121,gemengd,"[0, 0]",0.0,0
4836,9121,historisch,"[0, 0, 0, 0]",0.0,0
4837,9121,indo,[0],0.0,0
4838,9121,inheems,"[0, 0]",0.0,0
4839,9121,kaffer,[1],1.0,1
4840,9121,kaukasisch,[0],0.0,0
4841,9121,koppensneller,[0],0.0,0
4842,9121,lilliputter,[0],0.0,0
4843,9121,mongool,[0],0.0,0
4844,9121,neger,[1],1.0,1
4845,9121,ras,[0],0.0,0
4846,9121,slaaf,"[1, 0]",0.5,0
4847,9121,stam,[0],0.0,0
4848,9121,volbloed,[0],0.0,0
4849,9121,westers,[0],0.0,0
4850,9121,wild,[0],0.0,0
4851,9168,achtergrond,"[0, 0, 0, 0]",0.0,0
4852,9168,aziatisch,"[0, 0]",0.0,0
4853,9168,barbaren,"[0, 0, 0]",0.0,0
4854,9168,bediende,[1],1.0,1
4855,9168,dwerg,[1],1.0,1
4856,9168,gemengd,"[0, 0]",0.0,0
4857,9168,historisch,"[0, 0, 0, 0]",0.0,0
4858,9168,indo,[0],0.0,0
4859,9168,inheems,"[0, 0]",0.0,0
4860,9168,kaukasisch,[0],0.0,0
4861,9168,koppensneller,[0],0.0,0
4862,9168,lilliputter,[1],1.0,1
4863,9168,mongool,[1],1.0,1
4864,9168,neger,[1],1.0,1
4865,9168,ras,[1],1.0,1
4866,9168,slaaf,"[1, 1]",1.0,1
4867,9168,stam,[0],0.0,0
4868,9168,volbloed,[1],1.0,1
4869,9168,westers,[0],0.0,0
4870,9168,wild,[0],0.0,0
4871,9210,achtergrond,"[0, 0, 0, 0]",0.0,0
4872,9210,aziatisch,"[0, 0]",0.0,0
4873,9210,barbaren,"[1, 0]",0.5,0
4874,9210,dwerg,[1],1.0,1
4875,9210,gemengd,"[0, 0]",0.0,0
4876,9210,historisch,"[0, 0, 0, 0]",0.0,0
4877,9210,indo,[1],1.0,1
4878,9210,inheems,"[0, 0]",0.0,0
4879,9210,kaffer,[1],1.0,1
4880,9210,kaukasisch,[1],1.0,1
4881,9210,koppensneller,[0],0.0,0
4882,9210,lilliputter,[1],1.0,1
4883,9210,mongool,[0],0.0,0
4884,9210,neger,[1],1.0,1
4885,9210,ras,[0],0.0,0
4886,9210,slaaf,"[0, 0]",0.0,0
4887,9210,stam,[0],0.0,0
4888,9210,wild,[0],0.0,0
4889,9252,achtergrond,"[0, 0, 0, 0]",0.0,0
4890,9252,aziatisch,"[0, 0]",0.0,0
4891,9252,barbaren,"[0, 0, 0]",0.0,0
4892,9252,bediende,[0],0.0,0
4893,9252,dwerg,[1],1.0,1
4894,9252,gemengd,"[0, 0]",0.0,0
4895,9252,historisch,"[0, 0, 0, 0]",0.0,0
4896,9252,indo,[1],1.0,1
4897,9252,inheems,"[0, 0]",0.0,0
4898,9252,kaffer,[1],1.0,1
4899,9252,kaukasisch,[1],1.0,1
4900,9252,koppensneller,[0],0.0,0
4901,9252,lilliputter,[1],1.0,1
4902,9252,mongool,[0],0.0,0
4903,9252,neger,[1],1.0,1
4904,9252,slaaf,[1],1.0,1
4905,9252,stam,[0],0.0,0
4906,9252,westers,[0],0.0,0
4907,9252,wild,[0],0.0,0
4908,9291,achtergrond,"[0, 0, 0, 0]",0.0,0
4909,9291,aziatisch,"[0, 0]",0.0,0
4910,9291,barbaren,"[0, 0, 0]",0.0,0
4911,9291,bediende,[0],0.0,0
4912,9291,dwerg,[0],0.0,0
4913,9291,gemengd,"[0, 0]",0.0,0
4914,9291,historisch,"[0, 0, 0]",0.0,0
4915,9291,indo,[0],0.0,0
4916,9291,inheems,"[0, 0]",0.0,0
4917,9291,kaukasisch,[0],0.0,0
4918,9291,koppensneller,[0],0.0,0
4919,9291,lilliputter,[1],1.0,1
4920,9291,mongool,[0],0.0,0
4921,9291,neger,[1],1.0,1
4922,9291,ras,[0],0.0,0
4923,9291,slaaf,"[1, 1]",1.0,1
4924,9291,stam,[0],0.0,0
4925,9291,wild,[0],0.0,0
4926,9327,achtergrond,"[1, 1]",1.0,1
4927,9327,afgod,[1],1.0,1
4928,9327,baboe,[0],0.0,0
4929,9327,barbaar,[0],0.0,0
4930,9327,berber,[0],0.0,0
4931,9327,blank,[1],1.0,1
4932,9327,eskimo,"[1, 1]",1.0,1
4933,9327,exotisch,[1],1.0,1
4934,9327,gemengd,[1],1.0,1
4935,9327,halfbloed,[0],0.0,0
4936,9327,historisch,"[1, 1]",1.0,1
4937,9327,homo,[1],1.0,1
4938,9327,indisch,[1],1.0,1
4939,9327,inheems,"[1, 1]",1.0,1
4940,9327,moslim,[1],1.0,1
4941,9327,mulat,[0],0.0,0
4942,9327,neger,[1],1.0,1
4943,9327,ontdekken,[1],1.0,1
4944,9327,slaaf,"[0, 1]",0.5,0
4945,9327,slaven,[0],0.0,0
4946,9327,stam,[0],0.0,0
4947,9327,zwartje,[1],1.0,1
4948,9369,achtergrond,"[0, 0, 0]",0.0,0
4949,9369,afkomst,[0],0.0,0
4950,9369,aziatisch,[0],0.0,0
4951,9369,bediende,[0],0.0,0
4952,9369,dwerg,[0],0.0,0
4953,9369,gekleurd,[1],1.0,1
4954,9369,gemengd,"[0, 0]",0.0,0
4955,9369,halfbloed,[0],0.0,0
4956,9369,historisch,"[0, 0, 0]",0.0,0
4957,9369,homo,[0],0.0,0
4958,9369,inheems,"[0, 0]",0.0,0
4959,9369,inlander,[0],0.0,0
4960,9369,inlandsche,"[0, 0]",0.0,0
4961,9369,kaffer,[1],1.0,1
4962,9369,koelie,[0],0.0,0
4963,9369,mongool,[0],0.0,0
4964,9369,moor,[0],0.0,0
4965,9369,moslim,[0],0.0,0
4966,9369,neger,"[1, 1, 1]",1.0,1
4967,9369,ontdekken,[0],0.0,0
4968,9369,ras,[1],1.0,1
4969,9369,stam,[0],0.0,0
4970,9369,zigeuner,[1],1.0,1
4971,9409,achtergrond,"[0, 0, 0, 0]",0.0,0
4972,9409,aziatisch,"[0, 0]",0.0,0
4973,9409,barbaren,"[1, 1, 0]",0.6666666666666666,1
4974,9409,bediende,[0],0.0,0
4975,9409,dwerg,[1],1.0,1
4976,9409,gemengd,"[0, 0]",0.0,0
4977,9409,historisch,"[0, 0, 0, 0]",0.0,0
4978,9409,indo,[0],0.0,0
4979,9409,inheems,"[0, 0]",0.0,0
4980,9409,kaukasisch,[1],1.0,1
4981,9409,koppensneller,[1],1.0,1
4982,9409,lilliputter,[1],1.0,1
4983,9409,mongool,[0],0.0,0
4984,9409,neger,[1],1.0,1
4985,9409,slaaf,"[0, 0]",0.0,0
4986,9409,stam,[1],1.0,1
4987,9409,volbloed,[1],1.0,1
4988,9409,wild,[0],0.0,0
4989,9433,achtergrond,"[0, 0, 0, 1]",0.25,0
4990,9433,afkomst,[0],0.0,0
4991,9433,aziatisch,"[1, 1]",1.0,1
4992,9433,berber,[1],1.0,1
4993,9433,dwerg,[0],0.0,0
4994,9433,gemengd,[1],1.0,1
4995,9433,historisch,[1],1.0,1
4996,9433,inheems,[0],0.0,0
4997,9433,inlander,[0],0.0,0
4998,9433,kaffer,[0],0.0,0
4999,9433,kokkie,[1],1.0,1
5000,9433,moslim,"[1, 0]",0.5,0
5001,9433,onbeschaafd,[1],1.0,1
5002,9433,slaaf,[1],1.0,1
5003,9433,volbloed,[1],1.0,1
5004,9433,zwartje,[1],1.0,1
5005,9477,achtergrond,"[0, 0, 0, 0]",0.0,0
5006,9477,afkomst,[0],0.0,0
5007,9477,aziatisch,"[0, 0, 0, 0]",0.0,0
5008,9477,berber,[0],0.0,0
5009,9477,dwerg,"[0, 0]",0.0,0
5010,9477,exotisch,[0],0.0,0
5011,9477,gemengd,"[0, 0]",0.0,0
5012,9477,historisch,[0],0.0,0
5013,9477,inheems,"[0, 0]",0.0,0
5014,9477,inlander,[0],0.0,0
5015,9477,inlandsche,[0],0.0,0
5016,9477,kaffer,"[0, 0]",0.0,0
5017,9477,knecht,[0],0.0,0
5018,9477,kokkie,[1],1.0,1
5019,9477,lilliputter,[0],0.0,0
5020,9477,moslim,"[0, 0]",0.0,0
5021,9477,neger,[1],1.0,1
5022,9477,negerslaven,[1],1.0,1
5023,9477,onbeschaafd,[0],0.0,0
5024,9477,slaaf,[0],0.0,0
5025,9477,traditioneel,[0],0.0,0
5026,9477,volbloed,[0],0.0,0
5027,9477,zigeuner,"[0, 0]",0.0,0
5028,9477,zwartje,[1],1.0,1
5029,9513,achtergrond,"[0, 0, 0, 0]",0.0,0
5030,9513,aziatisch,"[0, 0, 0, 0]",0.0,0
5031,9513,berber,[0],0.0,0
5032,9513,dwerg,[0],0.0,0
5033,9513,gemengd,"[0, 0]",0.0,0
5034,9513,historisch,[0],0.0,0
5035,9513,inheems,"[0, 0]",0.0,0
5036,9513,inlandsche,[0],0.0,0
5037,9513,knecht,[0],0.0,0
5038,9513,kokkie,[0],0.0,0
5039,9513,moslim,"[0, 0, 0]",0.0,0
5040,9513,neger,[1],1.0,1
5041,9513,negerslaven,[1],1.0,1
5042,9513,slaaf,[0],0.0,0
5043,9513,traditioneel,[0],0.0,0
5044,9513,volbloed,[0],0.0,0
5045,9513,zigeuner,[0],0.0,0
5046,9513,zwartje,[1],1.0,1
5047,9554,achtergrond,"[0, 0, 0]",0.0,0
5048,9554,afkomst,[0],0.0,0
5049,9554,aziatisch,"[0, 0, 0]",0.0,0
5050,9554,berber,[0],0.0,0
5051,9554,dwerg,"[1, 0]",0.5,0
5052,9554,exotisch,[0],0.0,0
5053,9554,gemengd,"[0, 0, 0]",0.0,0
5054,9554,historisch,[0],0.0,0
5055,9554,inheems,[0],0.0,0
5056,9554,inlander,[0],0.0,0
5057,9554,inlandsche,[0],0.0,0
5058,9554,kaffer,[1],1.0,1
5059,9554,knecht,[0],0.0,0
5060,9554,lilliputter,[1],1.0,1
5061,9554,moor,[0],0.0,0
5062,9554,moslim,"[0, 0, 0]",0.0,0
5063,9554,neger,[1],1.0,1
5064,9554,negerslaven,[1],1.0,1
5065,9554,onbeschaafd,[0],0.0,0
5066,9554,slaaf,[1],1.0,1
5067,9554,traditioneel,[0],0.0,0
5068,9554,volbloed,[0],0.0,0
5069,9554,zigeuner,[1],1.0,1
5070,9554,zwartje,[1],1.0,1
5071,9604,achtergrond,"[0, 0, 0, 0]",0.0,0
5072,9604,afkomst,[0],0.0,0
5073,9604,aziatisch,"[0, 0, 0, 0]",0.0,0
5074,9604,berber,[0],0.0,0
5075,9604,dwerg,"[1, 0]",0.5,0
5076,9604,exotisch,[0],0.0,0
5077,9604,gemengd,"[0, 0, 0]",0.0,0
5078,9604,historisch,[0],0.0,0
5079,9604,inheems,"[0, 1]",0.5,0
5080,9604,inlander,[0],0.0,0
5081,9604,inlandsche,[0],0.0,0
5082,9604,kaffer,"[0, 0]",0.0,0
5083,9604,knecht,[1],1.0,1
5084,9604,kokkie,[1],1.0,1
5085,9604,lilliputter,[1],1.0,1
5086,9604,mesties,[1],1.0,1
5087,9604,moor,[0],0.0,0
5088,9604,moslim,"[0, 0, 0]",0.0,0
5089,9604,neger,[1],1.0,1
5090,9604,negerslaven,[1],1.0,1
5091,9604,onbeschaafd,[0],0.0,0
5092,9604,slaaf,[1],1.0,1
5093,9604,traditioneel,[0],0.0,0
5094,9604,volbloed,[0],0.0,0
5095,9604,zigeuner,"[1, 1]",1.0,1
5096,9604,zwartje,[1],1.0,1
5097,9647,achtergrond,"[0, 0, 0, 0]",0.0,0
5098,9647,afkomst,[1],1.0,1
5099,9647,aziatisch,"[0, 0, 0]",0.0,0
5100,9647,berber,[0],0.0,0
5101,9647,dwerg,"[1, 0]",0.5,0
5102,9647,exotisch,[0],0.0,0
5103,9647,gemengd,"[0, 0, 0]",0.0,0
5104,9647,historisch,[0],0.0,0
5105,9647,inheems,"[0, 0]",0.0,0
5106,9647,inlander,[0],0.0,0
5107,9647,inlandsche,[0],0.0,0
5108,9647,knecht,[1],1.0,1
5109,9647,kokkie,[0],0.0,0
5110,9647,lilliputter,[1],1.0,1
5111,9647,moslim,"[0, 0]",0.0,0
5112,9647,neger,[1],1.0,1
5113,9647,negerslaven,[1],1.0,1
5114,9647,onbeschaafd,[0],0.0,0
5115,9647,slaaf,[1],1.0,1
5116,9647,traditioneel,[0],0.0,0
5117,9647,volbloed,[0],0.0,0
5118,9647,zigeuner,"[0, 0]",0.0,0
5119,9647,zwartje,[1],1.0,1
5120,9681,achtergrond,"[0, 0, 0, 0]",0.0,0
5121,9681,afkomst,[1],1.0,1
5122,9681,aziatisch,"[0, 0]",0.0,0
5123,9681,berber,[1],1.0,1
5124,9681,dwerg,"[0, 0]",0.0,0
5125,9681,exotisch,[0],0.0,0
5126,9681,gemengd,[0],0.0,0
5127,9681,historisch,[0],0.0,0
5128,9681,inheems,[0],0.0,0
5129,9681,inlander,[0],0.0,0
5130,9681,knecht,[0],0.0,0
5131,9681,lilliputter,[1],1.0,1
5132,9681,moslim,"[1, 0]",0.5,0
5133,9681,neger,[1],1.0,1
5134,9681,negerslaven,[1],1.0,1
5135,9681,onbeschaafd,[0],0.0,0
5136,9681,slaaf,[1],1.0,1
5137,9681,traditioneel,[0],0.0,0
5138,9681,volbloed,[0],0.0,0
5139,9681,zigeuner,[1],1.0,1
5140,9681,zwartje,[1],1.0,1
5141,9723,achtergrond,"[1, 0, 0, 0]",0.25,0
5142,9723,afkomst,[0],0.0,0
5143,9723,aziatisch,"[0, 0]",0.0,0
5144,9723,bediende,[0],0.0,0
5145,9723,dwerg,[0],0.0,0
5146,9723,eskimo,[0],0.0,0
5147,9723,gekleurd,[0],0.0,0
5148,9723,gemengd,"[0, 0, 0]",0.0,0
5149,9723,handicap,[0],0.0,0
5150,9723,historisch,"[0, 0]",0.0,0
5151,9723,hottentot,[1],1.0,1
5152,9723,indiaan,[0],0.0,0
5153,9723,inheems,"[1, 0]",0.5,0
5154,9723,islamiet,[0],0.0,0
5155,9723,kaffer,"[1, 1]",1.0,1
5156,9723,kaukasisch,[0],0.0,0
5157,9723,kokkie,[0],0.0,0
5158,9723,medicijnman,"[1, 1]",1.0,1
5159,9723,moslim,"[0, 0]",0.0,0
5160,9723,mulat,[1],1.0,1
5161,9723,neger,"[1, 1]",1.0,1
5162,9723,negerslaven,[1],1.0,1
5163,9723,slaven,[0],0.0,0
5164,9723,slavenschip,[0],0.0,0
5165,9765,achtergrond,"[0, 0, 0, 0]",0.0,0
5166,9765,afkomst,[0],0.0,0
5167,9765,aziatisch,"[0, 0]",0.0,0
5168,9765,bediende,[0],0.0,0
5169,9765,dwerg,[1],1.0,1
5170,9765,gekleurd,[0],0.0,0
5171,9765,gemengd,"[0, 0, 0, 0]",0.0,0
5172,9765,handicap,[0],0.0,0
5173,9765,historisch,"[0, 0, 0]",0.0,0
5174,9765,indiaan,[0],0.0,0
5175,9765,inheems,[0],0.0,0
5176,9765,islamiet,[0],0.0,0
5177,9765,kaffer,"[0, 0]",0.0,0
5178,9765,kaukasisch,[0],0.0,0
5179,9765,medicijnman,"[0, 0]",0.0,0
5180,9765,moslim,"[0, 0]",0.0,0
5181,9765,neger,"[1, 1]",1.0,1
5182,9765,negerslaven,[1],1.0,1
5183,9765,onbeschaafd,[0],0.0,0
5184,9765,slaven,[0],0.0,0
5185,9765,slavenschip,[0],0.0,0
5186,9765,zwartje,[1],1.0,1
5187,9806,achtergrond,"[0, 0, 0]",0.0,0
5188,9806,afkomst,[0],0.0,0
5189,9806,aziatisch,"[1, 0]",0.5,0
5190,9806,bediende,[0],0.0,0
5191,9806,dwerg,[1],1.0,1
5192,9806,gekleurd,[1],1.0,1
5193,9806,gemengd,"[0, 0, 0]",0.0,0
5194,9806,halfbloed,[0],0.0,0
5195,9806,historisch,"[0, 0, 0]",0.0,0
5196,9806,homo,[0],0.0,0
5197,9806,inheems,"[0, 1]",0.5,0
5198,9806,inlander,[1],1.0,1
5199,9806,inlandsche,"[1, 1]",1.0,1
5200,9806,mongool,[0],0.0,0
5201,9806,moor,[0],0.0,0
5202,9806,moslim,[0],0.0,0
5203,9806,neger,"[1, 1, 1]",1.0,1
5204,9806,ontdekken,[0],0.0,0
5205,9806,ras,[1],1.0,1
5206,9806,stam,[0],0.0,0
5207,9806,zigeunermuziek,[0],0.0,0
5208,9851,achtergrond,"[0, 0, 0, 0]",0.0,0
5209,9851,afkomst,[0],0.0,0
5210,9851,aziatisch,"[0, 0]",0.0,0
5211,9851,bediende,[0],0.0,0
5212,9851,dwerg,[1],1.0,1
5213,9851,eskimo,[0],0.0,0
5214,9851,gekleurd,[0],0.0,0
5215,9851,gemengd,"[0, 0, 0]",0.0,0
5216,9851,handicap,[0],0.0,0
5217,9851,historisch,"[0, 0, 0]",0.0,0
5218,9851,indiaan,[0],0.0,0
5219,9851,inheems,"[0, 0, 0]",0.0,0
5220,9851,islamiet,[0],0.0,0
5221,9851,kaffer,"[1, 1]",1.0,1
5222,9851,kokkie,[0],0.0,0
5223,9851,medicijnman,"[0, 0]",0.0,0
5224,9851,mesties,[1],1.0,1
5225,9851,moslim,"[0, 0]",0.0,0
5226,9851,mulat,[1],1.0,1
5227,9851,neger,"[1, 1]",1.0,1
5228,9851,negerslaven,[1],1.0,1
5229,9851,onbeschaafd,[1],1.0,1
5230,9851,slaven,[1],1.0,1
5231,9851,slavenschip,[1],1.0,1
5232,9851,zwartje,[1],1.0,1
5233,9886,achtergrond,"[0, 0, 0, 0]",0.0,0
5234,9886,afkomst,[0],0.0,0
5235,9886,aziatisch,"[0, 0]",0.0,0
5236,9886,dwerg,[0],0.0,0
5237,9886,eskimo,[0],0.0,0
5238,9886,gekleurd,[0],0.0,0
5239,9886,gemengd,"[0, 0, 0]",0.0,0
5240,9886,handicap,[0],0.0,0
5241,9886,historisch,"[0, 0, 0]",0.0,0
5242,9886,hottentot,[0],0.0,0
5243,9886,indiaan,[0],0.0,0
5244,9886,islamiet,[0],0.0,0
5245,9886,kaukasisch,[0],0.0,0
5246,9886,kokkie,[0],0.0,0
5247,9886,medicijnman,"[0, 0]",0.0,0
5248,9886,moslim,[0],0.0,0
5249,9886,mulat,[0],0.0,0
5250,9886,neger,"[1, 1]",1.0,1
5251,9886,negerslaven,[1],1.0,1
5252,9886,onbeschaafd,[0],0.0,0
5253,9886,slaven,[1],1.0,1
5254,9886,slavenschip,[1],1.0,1
5255,9886,zwartje,[1],1.0,1
5256,9927,achtergrond,"[0, 0, 0, 0]",0.0,0
5257,9927,afkomst,[0],0.0,0
5258,9927,aziatisch,"[0, 0]",0.0,0
5259,9927,bediende,[0],0.0,0
5260,9927,dwerg,[1],1.0,1
5261,9927,eskimo,[0],0.0,0
5262,9927,gekleurd,[0],0.0,0
5263,9927,gemengd,"[0, 0, 0, 0]",0.0,0
5264,9927,handicap,[0],0.0,0
5265,9927,historisch,"[0, 0, 0]",0.0,0
5266,9927,hottentot,[1],1.0,1
5267,9927,indiaan,[0],0.0,0
5268,9927,inheems,"[0, 0, 0]",0.0,0
5269,9927,islamiet,[0],0.0,0
5270,9927,kaffer,[0],0.0,0
5271,9927,kaukasisch,[0],0.0,0
5272,9927,medicijnman,"[0, 0]",0.0,0
5273,9927,moslim,"[0, 0]",0.0,0
5274,9927,neger,"[1, 1]",1.0,1
5275,9927,negerslaven,[1],1.0,1
5276,9927,onbeschaafd,[0],0.0,0
5277,9927,slaven,[1],1.0,1
5278,9927,slavenschip,[0],0.0,0
5279,9927,zwartje,[1],1.0,1
5280,9974,achtergrond,"[0, 0, 0, 0]",0.0,0
5281,9974,aziatisch,"[0, 0]",0.0,0
5282,9974,barbaar,[0],0.0,0
5283,9974,boesman,[1],1.0,1
5284,9974,dwerg,[1],1.0,1
5285,9974,gemengd,"[0, 0, 0]",0.0,0
5286,9974,handicap,[0],0.0,0
5287,9974,historisch,"[0, 0, 0]",0.0,0
5288,9974,homo,[1],1.0,1
5289,9974,inheems,"[0, 0, 0]",0.0,0
5290,9974,inlander,[0],0.0,0
5291,9974,inlandsche,[0],0.0,0
5292,9974,kaukasisch,"[0, 0]",0.0,0
5293,9974,koppensneller,[0],0.0,0
5294,9974,moslim,"[0, 0]",0.0,0
5295,9974,neger,[1],1.0,1
5296,9974,onbeschaafd,[1],1.0,1
5297,9974,ontdekken,[0],0.0,0
5298,9974,page,[0],0.0,0
5299,9974,primitief,"[0, 0]",0.0,0
5300,9974,ras,[0],0.0,0
5301,9974,slaaf,[0],0.0,0
5302,9974,wild,"[0, 0]",0.0,0
5303,9974,zigeuner,[1],1.0,1
5304,10021,achtergrond,"[0, 0, 0, 1]",0.25,0
5305,10021,aziatisch,"[0, 0]",0.0,0
5306,10021,barbaar,[0],0.0,0
5307,10021,boesman,[0],0.0,0
5308,10021,dwerg,[0],0.0,0
5309,10021,gemengd,"[0, 0]",0.0,0
5310,10021,historisch,"[1, 0, 0]",0.3333333333333333,0
5311,10021,inheems,"[1, 0, 0]",0.3333333333333333,0
5312,10021,inlander,[1],1.0,1
5313,10021,inlandsche,[1],1.0,1
5314,10021,kaffer,[1],1.0,1
5315,10021,kaukasisch,"[0, 0]",0.0,0
5316,10021,koppensneller,[1],1.0,1
5317,10021,mesties,[1],1.0,1
5318,10021,moslim,"[0, 0]",0.0,0
5319,10021,neger,[1],1.0,1
5320,10021,onbeschaafd,[0],0.0,0
5321,10021,ontdekken,[0],0.0,0
5322,10021,page,[1],1.0,1
5323,10021,primitief,"[0, 0]",0.0,0
5324,10021,ras,[0],0.0,0
5325,10021,slaaf,[1],1.0,1
5326,10021,wild,"[0, 0]",0.0,0
5327,10021,zigeuner,[0],0.0,0
5328,10066,achtergrond,"[0, 0, 0, 0]",0.0,0
5329,10066,aziatisch,"[0, 0]",0.0,0
5330,10066,barbaar,[1],1.0,1
5331,10066,boesman,[1],1.0,1
5332,10066,dwerg,[0],0.0,0
5333,10066,gemengd,"[0, 0, 0]",0.0,0
5334,10066,handicap,[0],0.0,0
5335,10066,historisch,"[0, 0, 0]",0.0,0
5336,10066,inheems,"[0, 0, 0]",0.0,0
5337,10066,inlander,[1],1.0,1
5338,10066,inlandsche,[0],0.0,0
5339,10066,kaffer,[1],1.0,1
5340,10066,kaukasisch,"[0, 0]",0.0,0
5341,10066,koppensneller,[1],1.0,1
5342,10066,moslim,"[1, 0]",0.5,0
5343,10066,neger,[1],1.0,1
5344,10066,onbeschaafd,[0],0.0,0
5345,10066,ontdekken,[0],0.0,0
5346,10066,page,[0],0.0,0
5347,10066,primitief,"[0, 1]",0.5,0
5348,10066,ras,[1],1.0,1
5349,10066,slaaf,[1],1.0,1
5350,10066,wild,"[0, 0]",0.0,0
5351,10066,zigeuner,[1],1.0,1
5352,10109,achtergrond,"[0, 0, 0, 0]",0.0,0
5353,10109,aziatisch,"[0, 0]",0.0,0
5354,10109,barbaar,[0],0.0,0
5355,10109,dwerg,[1],1.0,1
5356,10109,gemengd,"[0, 0, 0]",0.0,0
5357,10109,handicap,[0],0.0,0
5358,10109,historisch,"[0, 0, 0]",0.0,0
5359,10109,homo,[1],1.0,1
5360,10109,inheems,"[0, 0, 0]",0.0,0
5361,10109,inlander,[1],1.0,1
5362,10109,inlandsche,[0],0.0,0
5363,10109,kaukasisch,"[0, 0]",0.0,0
5364,10109,moslim,"[0, 0]",0.0,0
5365,10109,neger,[1],1.0,1
5366,10109,onbeschaafd,[0],0.0,0
5367,10109,ontdekken,[0],0.0,0
5368,10109,primitief,"[0, 0]",0.0,0
5369,10109,ras,[0],0.0,0
5370,10109,slaaf,[0],0.0,0
5371,10109,wild,"[0, 0]",0.0,0
5372,10109,zigeuner,[1],1.0,1
5373,10151,achtergrond,"[0, 0, 0, 0]",0.0,0
5374,10151,aziatisch,"[1, 0]",0.5,0
5375,10151,barbaar,[0],0.0,0
5376,10151,boesman,[1],1.0,1
5377,10151,dwerg,[1],1.0,1
5378,10151,gemengd,"[0, 0, 0]",0.0,0
5379,10151,historisch,"[0, 0, 0]",0.0,0
5380,10151,inheems,"[0, 0, 0]",0.0,0
5381,10151,kaukasisch,"[0, 0]",0.0,0
5382,10151,koppensneller,[0],0.0,0
5383,10151,moslim,"[0, 0]",0.0,0
5384,10151,neger,[1],1.0,1
5385,10151,onbeschaafd,[0],0.0,0
5386,10151,ontdekken,[0],0.0,0
5387,10151,page,[0],0.0,0
5388,10151,primitief,"[0, 0]",0.0,0
5389,10151,ras,[1],1.0,1
5390,10151,slaaf,[0],0.0,0
5391,10151,wild,"[0, 0]",0.0,0
5392,10151,zigeuner,[1],1.0,1
5393,10193,achtergrond,"[0, 0, 0, 0]",0.0,0
5394,10193,barbaar,[1],1.0,1
5395,10193,boesman,[1],1.0,1
5396,10193,dwerg,[1],1.0,1
5397,10193,gemengd,"[0, 0]",0.0,0
5398,10193,handicap,[0],0.0,0
5399,10193,historisch,"[0, 0]",0.0,0
5400,10193,inheems,"[1, 0, 0]",0.3333333333333333,0
5401,10193,inlander,[1],1.0,1
5402,10193,inlandsche,[1],1.0,1
5403,10193,kaffer,[1],1.0,1
5404,10193,kaukasisch,"[1, 1]",1.0,1
5405,10193,koppensneller,[1],1.0,1
5406,10193,mesties,[1],1.0,1
5407,10193,moslim,"[1, 1]",1.0,1
5408,10193,neger,[1],1.0,1
5409,10193,onbeschaafd,[0],0.0,0
5410,10193,ontdekken,[0],0.0,0
5411,10193,page,[0],0.0,0
5412,10193,primitief,[1],1.0,1
5413,10193,ras,[1],1.0,1
5414,10193,slaaf,[1],1.0,1
5415,10193,wild,"[0, 0]",0.0,0
5416,10193,zigeuner,[1],1.0,1
5417,10236,achtergrond,"[0, 0, 0]",0.0,0
5418,10236,afgod,[0],0.0,0
5419,10236,afkomst,[0],0.0,0
5420,10236,aziatisch,"[1, 0, 0]",0.3333333333333333,0
5421,10236,barbaren,[1],1.0,1
5422,10236,berber,"[0, 0]",0.0,0
5423,10236,boesman,[0],0.0,0
5424,10236,dwerg,[1],1.0,1
5425,10236,gemengd,"[0, 0, 0, 0, 0]",0.0,0
5426,10236,historisch,"[0, 0, 0]",0.0,0
5427,10236,indiaan,[0],0.0,0
5428,10236,indisch,[0],0.0,0
5429,10236,islamiet,"[0, 0]",0.0,0
5430,10236,kaffer,"[0, 1]",0.5,0
5431,10236,knecht,[0],0.0,0
5432,10236,moslim,"[0, 0, 0]",0.0,0
5433,10236,muzelman,[0],0.0,0
5434,10236,neger,[1],1.0,1
5435,10236,onbeschaafd,[0],0.0,0
5436,10236,ontdekken,[0],0.0,0
5437,10236,slaven,[1],1.0,1
5438,10236,traditioneel,"[0, 0]",0.0,0
5439,10236,volbloed,[1],1.0,1
5440,10281,achtergrond,"[0, 0, 0]",0.0,0
5441,10281,afkomst,[0],0.0,0
5442,10281,aziatisch,"[0, 0]",0.0,0
5443,10281,bediende,[0],0.0,0
5444,10281,dwerg,[1],1.0,1
5445,10281,gekleurd,[1],1.0,1
5446,10281,gemengd,"[0, 0, 0]",0.0,0
5447,10281,halfbloed,[1],1.0,1
5448,10281,historisch,"[0, 0, 0]",0.0,0
5449,10281,homo,[0],0.0,0
5450,10281,hottentot,"[1, 1]",1.0,1
5451,10281,inheems,"[1, 0]",0.5,0
5452,10281,inlander,[1],1.0,1
5453,10281,inlandsche,[0],0.0,0
5454,10281,mongool,[1],1.0,1
5455,10281,moor,[0],0.0,0
5456,10281,moslim,[0],0.0,0
5457,10281,neger,"[1, 1, 1]",1.0,1
5458,10281,ontdekken,[0],0.0,0
5459,10281,ras,[1],1.0,1
