url,europeana_issue_id,datestamp,date,publisher,spatial_distribution,spatial_origin,languages
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010608065:mpeg21:a0307,/9200359/BibliographicResource_3000115454016,2021-01-05T19:34:53.798Z,1940-09-07,D.R. Smeding en M. Koon,Regionaal/lokaal,Leeuwarden,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110621150:mpeg21:a0074,/9200359/BibliographicResource_3000115944050,2021-01-06T15:35:52.136Z,1912-06-18,"Roost, Hoogesteger & Co.",Verenigde Staten,[s.l.],nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010158053:mpeg21:a0009,/9200359/BibliographicResource_3000100659601,2021-01-06T18:41:18.228Z,1905-09-19,A. Arts,Regionaal/lokaal,Tilburg,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110579653:mpeg21:a0295,/9200359/BibliographicResource_3000115862485,2021-01-06T09:28:22.652Z,1939-11-03,Dagblad De Telegraaf,Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010335359:mpeg21:a0135,/9200359/BibliographicResource_3000112782826,2021-01-07T04:48:10.664Z,1907-07-03,P. den Hengst en Zoon [etc.],Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010012837:mpeg21:a0180,/9200359/BibliographicResource_3000112870909,2021-01-07T09:33:25.510Z,1930-04-11,M. Nĳhoff [etc.],Landelijk,s-Gravenhage,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010734906:mpeg21:a0184,/9200359/BibliographicResource_3000115222302,2021-01-07T01:25:26.657Z,1930-05-09,J. Hepkema,Regionaal/lokaal,Heerenveen,"nl, fy"
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010025519:mpeg21:a0146,/9200359/BibliographicResource_3000112875961,2021-01-07T00:31:21.743Z,1921-06-21,Nĳgh,Landelijk,Rotterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010667330:mpeg21:a0105,/9200359/BibliographicResource_3000112789887,2021-01-07T04:56:49.055Z,1913-08-04,Nieuwenhuis,Regionaal/lokaal,Groningen,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010598338:mpeg21:a0116,/9200359/BibliographicResource_3000115718567,2021-01-06T02:42:25.990Z,1908-10-05,D.R. Smeding en M. Koon,Regionaal/lokaal,Leeuwarden,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010971450:mpeg21:a0024,/9200359/BibliographicResource_3000115546174,2021-01-05T19:10:24.338Z,1940-11-02,Nationaal Front,Landelijk,s-Gravenhage,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010675424:mpeg21:a0167,/9200359/BibliographicResource_3000112828833,2021-01-07T06:58:13.341Z,1930-03-31,Nieuwenhuis,Regionaal/lokaal,Groningen,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010659654:mpeg21:a0333,/9200359/BibliographicResource_3000112802534,2021-01-07T05:21:40.995Z,1928-11-26,P. den Hengst en Zoon [etc.],Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010546927:mpeg21:a0182,/9200359/BibliographicResource_3000115647301,2021-01-05T22:50:00.624Z,1910-11-26,Gebr. Verhoeven,Landelijk,s-Hertogenbosch,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010091562:mpeg21:a0138,/9200359/BibliographicResource_3000100640126,2021-01-06T18:12:04.049Z,1894-06-13,Steendrukkerĳ Roeloffzen en Hübner;NV De Kleine Courant,Regionaal/lokaal,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010163871:mpeg21:a0097,/9200359/BibliographicResource_3000112855028,2021-01-07T09:43:51.588Z,1905-07-22,Steendrukkerĳ Roeloffzen en Hübner;NV De Kleine Courant,Regionaal/lokaal,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010295486:mpeg21:a0116,/9200359/BibliographicResource_3000112932123,2021-01-07T01:38:36.206Z,1914-04-16,A.W. Sĳthoff,Regionaal/lokaal,Rotterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010630020:mpeg21:a0046,/9200359/BibliographicResource_3000115466515,2021-01-05T19:52:44.054Z,1897-09-20,Wed. J. Abrahams & Zoon,Regionaal/lokaal,Middelburg,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110620395:mpeg21:a0084,/9200359/BibliographicResource_3000115943228,2021-01-06T15:29:50.253Z,1892-08-09,"Roost, Hoogesteger & Co.",Verenigde Staten,[s.l.],nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110621358:mpeg21:a0092,/9200359/BibliographicResource_3000115944287,2021-01-06T15:38:28.956Z,1910-08-30,"Roost, Hoogesteger & Co.",Verenigde Staten,[s.l.],nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010280242:mpeg21:a0027,/9200359/BibliographicResource_3000112768939,2021-01-07T07:52:00.113Z,1915-08-21,NV Paulus Drukkerĳ,Nederlandse Antillen,[Willemstad,"nl, es"
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011183424:mpeg21:a0061,/9200359/BibliographicResource_3000115997928,2021-01-06T16:00:30.724Z,1918-01-10,Henry Hospers,Verenigde Staten,"Orange City, Iowa",nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110564812:mpeg21:a0086,/9200359/BibliographicResource_3000115903730,2021-01-06T11:08:40.356Z,1926-12-02,Dagblad De Telegraaf,Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110541102:mpeg21:a0030,/9200359/BibliographicResource_3000115861170,2021-01-06T09:19:00.904Z,1897-11-18,Dagblad De Telegraaf,Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010659532:mpeg21:a0177,/9200359/BibliographicResource_3000112789040,2021-01-07T06:03:29.347Z,1927-07-11,P. den Hengst en Zoon [etc.],Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011117528:mpeg21:a0186,/9200359/BibliographicResource_3000115958850,2021-01-06T13:32:33.731Z,1940-04-22,Arbeiderspers,Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010406208:mpeg21:a0001,/9200359/BibliographicResource_3000113016437,2021-01-06T20:20:19.755Z,1920-03-16,Gebr. Verhoeven,Landelijk,s-Hertogenbosch,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010002189:mpeg21:a0052,/9200359/BibliographicResource_3000112866529,2021-01-07T09:46:47.042Z,1927-03-15,Mĳ. tot Exploitatie v/h Dagblad Het Centrum,Landelijk,Utrecht,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010345866:mpeg21:a0033,/9200359/BibliographicResource_3000115846090,2021-01-06T07:50:47.120Z,1940-02-26,J. Morpurgo,Suriname,Paramaribo,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010647177:mpeg21:a0019,/9200359/BibliographicResource_3000115142490,2021-01-06T21:44:30.357Z,1902-03-26,P. den Hengst en Zoon [etc.],Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010607232:mpeg21:a0028,/9200359/BibliographicResource_3000115714723,2021-01-06T02:28:11.102Z,1937-12-17,D.R. Smeding en M. Koon,Regionaal/lokaal,Leeuwarden,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010591754:mpeg21:a0070,/9200359/BibliographicResource_3000115441080,2021-01-05T18:13:06.029Z,1893-10-30,D.R. Smeding en M. Koon,Regionaal/lokaal,Leeuwarden,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010022682:mpeg21:a0042,/9200359/BibliographicResource_3000112905886,2021-01-07T00:34:46.175Z,1913-11-14,Sociaal-Democratische Arbeiderspartĳ (SDAP),Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011182914:mpeg21:a0001,/9200359/BibliographicResource_3000115997434,2021-01-06T15:58:09.570Z,1907-04-18,Henry Hospers,Verenigde Staten,"Orange City, Iowa",nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110554480:mpeg21:a0131,/9200359/BibliographicResource_3000115899895,2021-01-06T10:49:35.208Z,1904-06-01,Dagblad De Telegraaf,Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010108069:mpeg21:a0001,/9200359/BibliographicResource_3000100634557,2021-01-06T17:59:53.203Z,1908-05-04,Steendrukkerĳ Roeloffzen en Hübner;NV De Kleine Courant,Regionaal/lokaal,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010026076:mpeg21:a0007,/9200359/BibliographicResource_3000112864095,2021-01-07T09:52:39.702Z,1922-05-18,Nĳgh,Landelijk,Rotterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010379910:mpeg21:a0119,/9200359/BibliographicResource_3000112970134,2021-01-07T04:06:30.515Z,1940-09-14,Gebr. Verhoeven,Landelijk,s-Hertogenbosch,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011062418:mpeg21:a0108,/9200359/BibliographicResource_3000115608965,2021-01-05T21:21:41.777Z,1940-12-28,s.n.,Regionaal/lokaal,Den Haag,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010017394:mpeg21:a0204,/9200359/BibliographicResource_3000112886903,2021-01-07T02:51:13.675Z,1937-09-04,M. Nĳhoff [etc.],Landelijk,s-Gravenhage,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010193863:mpeg21:a0029,/9200359/BibliographicResource_3000100584973,2021-01-06T16:47:39.474Z,1930-04-26,N. Luĳten,Regionaal/lokaal,Tilburg,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010944698:mpeg21:a0179,/9200359/BibliographicResource_3000115504113,2021-01-05T17:20:00.284Z,1939-01-31,Arbeiderspers,Regionaal/lokaal,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011179706:mpeg21:a0051,/9200359/BibliographicResource_3000115616956,2021-01-06T15:27:11.218Z,1937-12-28,"Roost, Hoogesteger & Co.",Verenigde Staten,[s.l.],nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011180200:mpeg21:a0025,/9200359/BibliographicResource_3000115956661,2021-01-06T15:43:34.041Z,1907-03-06,The Heyrman Pub. Co,Verenigde Staten,"De Pere, Brown, Wisconsin",nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010030536:mpeg21:a0224,/9200359/BibliographicResource_3000112879314,2021-01-06T23:56:46.565Z,1929-10-18,Nĳgh,Landelijk,Rotterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110530945:mpeg21:a0093,/9200359/BibliographicResource_3000115831719,2021-01-06T07:16:20.694Z,1940-08-20,G.W. van Belle,Landelijk,Rotterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010695203:mpeg21:a0019,/9200359/BibliographicResource_3000115369640,2021-01-07T05:19:13.690Z,1940-02-03,W.J. Thieme,Regionaal/lokaal,Zutphen,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011171300:mpeg21:a0199,/9200359/BibliographicResource_3000115790772,2021-01-06T06:00:31.484Z,1933-10-14,Joh. Geradtsen comp.,Regionaal/lokaal,Hilversum,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010030653:mpeg21:a0209,/9200359/BibliographicResource_3000112879448,2021-01-06T23:57:16.665Z,1929-12-27,Nĳgh,Landelijk,Rotterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011218293:mpeg21:a0039,/9200359/BibliographicResource_3000115780492,2021-01-06T16:17:01.556Z,1940-01-10,Timmerman,Suriname,[Paramaribo],nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010193021:mpeg21:a0078,/9200359/BibliographicResource_3000112780713,2021-01-07T05:31:10.720Z,1927-07-13,N. Luĳten,Regionaal/lokaal,Tilburg,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110527741:mpeg21:a0131,/9200359/BibliographicResource_3000115828938,2021-01-06T07:07:10.850Z,1940-02-08,A. Sĳthoff jr.,Regionaal/lokaal,s-Gravenhage,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010235728:mpeg21:a0100,/9200359/BibliographicResource_3000112772839,2021-01-07T06:22:36.190Z,1929-12-24,A. Arts,Regionaal/lokaal,Tilburg,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010163245:mpeg21:a0082,/9200359/BibliographicResource_3000112963560,2021-01-07T03:46:43.816Z,1899-10-21,P. den Hengst en Zoon [etc.],Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011222303:mpeg21:a0030,/9200359/BibliographicResource_3000115820090,2021-01-06T16:20:11.245Z,1926-05-27,Timmerman,Suriname,[Paramaribo],nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010212884:mpeg21:a0187,/9200359/BibliographicResource_3000112949676,2021-01-07T01:48:57.629Z,1930-09-17,Sociaal-Democratische Arbeiderspartĳ (SDAP),Landelijk,Rotterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110548336:mpeg21:a0091,/9200359/BibliographicResource_3000115859083,2021-01-06T09:06:40.732Z,1915-09-04,Dagblad De Telegraaf,Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110620945:mpeg21:a0144,/9200359/BibliographicResource_3000115943816,2021-01-06T15:33:28.171Z,1904-04-19,"Roost, Hoogesteger & Co.",Verenigde Staten,[s.l.],nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110530274:mpeg21:a0011,/9200359/BibliographicResource_3000115949252,2021-01-06T13:01:10.535Z,1940-10-12,Joh. Enschede en Zonen,Regionaal/lokaal,Haarlem,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010597466:mpeg21:a0116,/9200359/BibliographicResource_3000115447932,2021-01-05T18:31:52.803Z,1905-11-27,D.R. Smeding en M. Koon,Regionaal/lokaal,Leeuwarden,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010592862:mpeg21:a0002,/9200359/BibliographicResource_3000115714015,2021-01-06T02:25:57.508Z,1897-06-12,D.R. Smeding en M. Koon,Regionaal/lokaal,Leeuwarden,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010031081:mpeg21:a0010,/9200359/BibliographicResource_3000112891165,2021-01-06T23:31:05.699Z,1910-08-08,Nĳgh,Landelijk,Rotterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010002920:mpeg21:a0119,/9200359/BibliographicResource_3000112866939,2021-01-07T04:29:04.712Z,1929-07-31,Mĳ. tot Exploitatie v/h Dagblad Het Centrum,Landelijk,Utrecht,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010647984:mpeg21:a0130,/9200359/BibliographicResource_3000115194528,2021-01-06T21:50:30.938Z,1904-09-17,P. den Hengst en Zoon [etc.],Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011025416:mpeg21:a0135,/9200359/BibliographicResource_3000115816060,2021-01-06T06:45:49.740Z,1935-01-08,K. Weyerhorst,Regionaal/lokaal,Heerlen,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010155218:mpeg21:a0015,/9200359/BibliographicResource_3000100657984,2021-01-06T18:38:51.197Z,1899-04-20,A. Arts,Regionaal/lokaal,Tilburg,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010673533:mpeg21:a0232,/9200359/BibliographicResource_3000112809753,2021-01-07T08:08:35.578Z,1935-01-02,Nieuwenhuis,Regionaal/lokaal,Groningen,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010663034:mpeg21:a0061,/9200359/BibliographicResource_3000115199916,2021-01-06T22:02:36.557Z,1940-05-19,P. den Hengst en Zoon [etc.],Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010474113:mpeg21:a0109,/9200359/BibliographicResource_3000115621708,2021-01-05T21:53:53.065Z,1940-02-13,Communistische Partĳ Nederland,Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010336625:mpeg21:a0131,/9200359/BibliographicResource_3000112961332,2021-01-07T03:39:21.373Z,1910-05-20,P. den Hengst en Zoon [etc.],Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011215669:mpeg21:a0060,/9200359/BibliographicResource_3000115782803,2021-01-06T16:11:33.380Z,1907-02-17,Timmerman,Suriname,[Paramaribo],nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010004081:mpeg21:a0098,/9200359/BibliographicResource_3000112862975,2021-01-07T04:19:37.919Z,1912-11-09,Mĳ. tot Exploitatie v/h Dagblad Het Centrum,Landelijk,Utrecht,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110529223:mpeg21:a0070,/9200359/BibliographicResource_3000115830307,2021-01-06T07:11:44.942Z,1940-12-28,Hollandsche Publiciteits Maatschappĳ [etc.],Landelijk,Den Haag,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010597535:mpeg21:a0095,/9200359/BibliographicResource_3000115702625,2021-01-06T01:48:40.628Z,1906-02-19,D.R. Smeding en M. Koon,Regionaal/lokaal,Leeuwarden,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011212543:mpeg21:a0020,/9200359/BibliographicResource_3000115786835,2021-01-06T05:51:37.360Z,1894-07-01,T. Libertador Ellis,Suriname,Paramaribo,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110540277:mpeg21:a0094,/9200359/BibliographicResource_3000115832478,2021-01-06T07:17:53.532Z,1896-06-04,Dagblad De Telegraaf,Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010985601:mpeg21:a0063,/9200359/BibliographicResource_3000115562542,2021-01-05T19:55:01.132Z,1924-10-17,J. Morpurgo,Suriname,Paramaribo,"en, nl"
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010344728:mpeg21:a0077,/9200359/BibliographicResource_3000100721826,2021-01-07T06:18:38.771Z,1929-02-12,J. Morpurgo,Suriname,Paramaribo,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010932663:mpeg21:a0097,/9200359/BibliographicResource_3000115493784,2021-01-05T17:02:51.519Z,1925-01-10,Nieuwe Limburger koerier;Uitgeversmaatschappĳ Limburgs Dagblad,Regionaal/lokaal,Heerlen,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010341925:mpeg21:a0032,/9200359/BibliographicResource_3000112956905,2021-01-07T03:35:39.348Z,1918-11-26,J. Morpurgo,Suriname,Paramaribo,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010540796:mpeg21:a0001,/9200359/BibliographicResource_3000115656053,2021-01-05T23:13:08.480Z,1936-08-17,Gebr. Verhoeven,Landelijk,s-Hertogenbosch,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010002295:mpeg21:a0113,/9200359/BibliographicResource_3000112866603,2021-01-07T04:29:52.175Z,1927-07-16,Mĳ. tot Exploitatie v/h Dagblad Het Centrum,Landelijk,Utrecht,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010934005:mpeg21:a0136,/9200359/BibliographicResource_3000115952240,2021-01-06T13:12:43.109Z,1938-08-13,Nieuwe Limburger koerier;Uitgeversmaatschappĳ Limburgs Dagblad,Regionaal/lokaal,Heerlen,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011170963:mpeg21:a0048,/9200359/BibliographicResource_3000115790474,2021-01-06T05:59:35.532Z,1924-12-20,Joh. Geradtsen comp.,Regionaal/lokaal,Hilversum,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010281098:mpeg21:a0002,/9200359/BibliographicResource_3000112917393,2021-01-06T23:43:44.023Z,1925-05-09,NV Paulus Drukkerĳ,Nederlandse Antillen,[Willemstad,"nl, es"
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011216654:mpeg21:a0016,/9200359/BibliographicResource_3000115795360,2021-01-06T16:13:30.423Z,1914-06-21,Timmerman,Suriname,[Paramaribo],nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010667817:mpeg21:a0324,/9200359/BibliographicResource_3000112786111,2021-01-07T08:03:17.177Z,1928-02-11,Nieuwenhuis,Regionaal/lokaal,Groningen,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010652996:mpeg21:a0130,/9200359/BibliographicResource_3000112783485,2021-01-07T04:47:10.240Z,1916-10-31,P. den Hengst en Zoon [etc.],Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010281877:mpeg21:a0039,/9200359/BibliographicResource_3000115676969,2021-01-06T00:19:16.093Z,1940-03-23,NV Paulus Drukkerĳ,Nederlandse Antillen,[Willemstad,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010658952:mpeg21:a0135,/9200359/BibliographicResource_3000112821111,2021-01-07T07:09:48.270Z,1929-05-29,P. den Hengst en Zoon [etc.],Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010603137:mpeg21:a0047,/9200359/BibliographicResource_3000115448603,2021-01-05T18:33:45.211Z,1924-07-12,D.R. Smeding en M. Koon,Regionaal/lokaal,Leeuwarden,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110620482:mpeg21:a0076,/9200359/BibliographicResource_3000115943279,2021-01-06T15:30:07.981Z,1895-04-23,"Roost, Hoogesteger & Co.",Verenigde Staten,[s.l.],nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010944907:mpeg21:a0250,/9200359/BibliographicResource_3000115521949,2021-01-05T17:52:55.243Z,1939-05-26,Arbeiderspers,Regionaal/lokaal,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010605576:mpeg21:a0216,/9200359/BibliographicResource_3000115447331,2021-01-05T18:40:41.053Z,1932-07-16,D.R. Smeding en M. Koon,Regionaal/lokaal,Leeuwarden,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011203789:mpeg21:a0046,/9200359/BibliographicResource_3000115834350,2021-01-06T07:23:56.454Z,1896-01-23,Dagblad De Telegraaf,Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011215163:mpeg21:a0011,/9200359/BibliographicResource_3000115787442,2021-01-06T16:10:32.385Z,1902-04-10,Timmerman,Suriname,[Paramaribo],nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011002361:mpeg21:a0286,/9200359/BibliographicResource_3000115731283,2021-01-06T03:26:27.332Z,1940-04-17,A.W. Sĳthoff,Regionaal/lokaal,Rotterdam,nl
